,crime_place,crime_cnt
30093,순천,1551
30094,시흥,2788
30095,아산,1068
30096,안동,348
30097,안산,2243
30098,안양,1203
30099,양산,837
30100,여수,1432
30101,용인,1893
30102,울산_남구,2246
30103,울산_동구,595
30104,울산_북구,547
30105,울산_울주군,883
30106,울산_중구,554
30107,원주,902
30108,의정부,996
30109,이천,893
30110,익산,662
30111,인천_강화군,190
30112,인천_계양,649
30113,인천_남동,1221
30114,인천_동구,92
30115,인천_미추홀,966
30116,인천_부평,1469
30117,인천_서구,1349
30118,인천_연수,636
30119,인천_옹진군,47
30120,인천_중구,786
30121,전주,2196
30122,정읍,184
30123,제주,2597
30124,제천,345
30125,진주,933
30126,창원,3070
30127,천안,2057
30128,청주,2624
30129,춘천,677
30130,충주,602
30131,파주,1610
30132,평택,1719
30133,포항,1926
30134,강릉,20
30135,거제,24
30136,경산,20
30137,경주,19
30138,고양,45
30139,광명,7
30140,광주_광산,18
30141,광주_남구,9
30142,광주_동구,6
30143,광주_북구,16
30144,광주_서구,25
30145,구리,13
30146,구미,36
30147,군산,18
30148,군포,7
30149,기타 도시,440
30150,김천,5
30151,김해,43
30152,남양주,33
30153,논산,11
30154,대구_남구,6
30155,대구_달서,33
30156,대구_달성군,5
30157,대구_동구,10
30158,대구_북구,22
30159,대구_서구,14
30160,대구_수성,27
30161,대구_중구,8
30162,대전_대덕,5
30163,대전_동구,14
30164,대전_서구,23
30165,대전_유성,12
30166,대전_중구,11
30167,도시이외,308
30168,목포,21
30169,범죄분류,도로교통법(음주측정거부)
30170,부산_강서,3
30171,부산_금정,10
30172,부산_기장군,9
30173,부산_남구,5
30174,부산_동구,1
30175,부산_동래,17
30176,부산_부산진,12
30177,부산_북구,1
30178,부산_사상,6
30179,부산_사하,9
30180,부산_서구,3
30181,부산_수영,7
30182,부산_연제,2
30183,부산_영도,1
30184,부산_중구,6
30185,부산_해운대,14
30186,부천,38
30187,서산,27
30188,서울_강남,46
30189,서울_강동,4
30190,서울_강북,8
30191,서울_강서,25
30192,서울_관악,15
30193,서울_광진,12
30194,서울_구로,17
30195,서울_금천,8
30196,서울_노원,7
30197,서울_도봉,8
30198,서울_동대문,11
30199,서울_동작,4
30200,서울_마포,13
30201,서울_서대문,7
30202,서울_서초,25
30203,서울_성동,10
30204,서울_성북,11
30205,서울_송파,22
30206,서울_양천,13
30207,서울_영등포,15
30208,서울_용산,15
30209,서울_은평,7
30210,서울_종로,7
30211,서울_중구,7
30212,서울_중랑,11
30213,성남,43
30214,수원,76
30215,순천,30
30216,시흥,35
30217,아산,28
30218,안동,25
30219,안산,47
30220,안양,38
30221,양산,24
30222,여수,37
30223,용인,48
30224,울산_남구,34
30225,울산_동구,4
30226,울산_북구,4
30227,울산_울주군,17
30228,울산_중구,7
30229,원주,23
30230,의정부,29
30231,이천,20
30232,익산,14
30233,인천_강화군,3
30234,인천_계양,9
30235,인천_남동,24
30236,인천_동구,2
30237,인천_미추홀,14
30238,인천_부평,19
30239,인천_서구,29
30240,인천_연수,12
30241,인천_옹진군,2
30242,인천_중구,2
30243,전주,40
30244,정읍,6
30245,제주,33
30246,제천,13
30247,진주,17
30248,창원,55
30249,천안,52
30250,청주,52
30251,춘천,18
30252,충주,18
30253,파주,36
30254,평택,38
30255,포항,35
30256,강릉,1
30257,거제,2
30258,경산,2
30259,경주,17
30260,고양,10
30261,광명,2
30262,광주_광산,10
30263,광주_남구,0
30264,광주_동구,1
30265,광주_북구,2
30266,광주_서구,1
30267,구리,81
30268,구미,9
30269,군산,26
30270,군포,9
30271,기타 도시,375
30272,김천,1
30273,김해,61
30274,남양주,19
30275,논산,23
30276,대구_남구,1
30277,대구_달서,10
30278,대구_달성군,5
30279,대구_동구,8
30280,대구_북구,4
30281,대구_서구,7
30282,대구_수성,2
30283,대구_중구,0
30284,대전_대덕,10
30285,대전_동구,5
30286,대전_서구,1
30287,대전_유성,11
30288,대전_중구,6
30289,도시이외,163
30290,목포,4
30291,범죄분류,도로법
30292,부산_강서,32
30293,부산_금정,3
30294,부산_기장군,4
30295,부산_남구,4
30296,부산_동구,1
30297,부산_동래,5
30298,부산_부산진,8
30299,부산_북구,8
30300,부산_사상,1
30301,부산_사하,1
30302,부산_서구,0
30303,부산_수영,5
30304,부산_연제,6
30305,부산_영도,2
30306,부산_중구,2
30307,부산_해운대,4
30308,부천,12
30309,서산,4
30310,서울_강남,9
30311,서울_강동,7
30312,서울_강북,0
30313,서울_강서,2
30314,서울_관악,12
30315,서울_광진,4
30316,서울_구로,4
30317,서울_금천,5
30318,서울_노원,1
30319,서울_도봉,1
30320,서울_동대문,5
30321,서울_동작,22
30322,서울_마포,4
30323,서울_서대문,1
30324,서울_서초,17
30325,서울_성동,2
30326,서울_성북,1
30327,서울_송파,1
30328,서울_양천,3
30329,서울_영등포,18
30330,서울_용산,4
30331,서울_은평,0
30332,서울_종로,7
30333,서울_중구,1
30334,서울_중랑,0
30335,성남,41
30336,수원,14
30337,순천,8
30338,시흥,118
30339,아산,32
30340,안동,3
30341,안산,52
30342,안양,5
30343,양산,22
30344,여수,0
30345,용인,155
30346,울산_남구,3
30347,울산_동구,1
30348,울산_북구,3
30349,울산_울주군,6
30350,울산_중구,2
30351,원주,23
30352,의정부,2
30353,이천,10
30354,익산,5
30355,인천_강화군,5
30356,인천_계양,8
30357,인천_남동,24
30358,인천_동구,1
30359,인천_미추홀,5
30360,인천_부평,4
30361,인천_서구,132
30362,인천_연수,3
30363,인천_옹진군,0
30364,인천_중구,9
30365,전주,13
30366,정읍,2
30367,제주,31
30368,제천,2
30369,진주,9
30370,창원,21
30371,천안,47
30372,청주,14
30373,춘천,4
30374,충주,6
30375,파주,7
30376,평택,67
30377,포항,15
30378,강릉,0
30379,거제,0
30380,경산,0
30381,경주,0
30382,고양,4
30383,광명,7
30384,광주_광산,0
30385,광주_남구,1
30386,광주_동구,13
30387,광주_북구,9
30388,광주_서구,3
30389,구리,0
30390,구미,0
30391,군산,1
30392,군포,0
30393,기타 도시,25
30394,김천,0
30395,김해,0
30396,남양주,6
30397,논산,0
30398,대구_남구,1
30399,대구_달서,7
30400,대구_달성군,0
30401,대구_동구,4
30402,대구_북구,3
30403,대구_서구,2
30404,대구_수성,1
30405,대구_중구,0
30406,대전_대덕,0
30407,대전_동구,3
30408,대전_서구,0
30409,대전_유성,0
30410,대전_중구,4
30411,도시이외,0
30412,목포,1
30413,범죄분류,도시및주거환경정비법
30414,부산_강서,0
30415,부산_금정,5
30416,부산_기장군,0
30417,부산_남구,21
30418,부산_동구,3
30419,부산_동래,4
30420,부산_부산진,13
30421,부산_북구,1
30422,부산_사상,1
30423,부산_사하,3
30424,부산_서구,2
30425,부산_수영,9
30426,부산_연제,0
30427,부산_영도,1
30428,부산_중구,0
30429,부산_해운대,6
30430,부천,7
30431,서산,1
30432,서울_강남,19
30433,서울_강동,5
30434,서울_강북,4
30435,서울_강서,0
30436,서울_관악,13
30437,서울_광진,1
30438,서울_구로,1
30439,서울_금천,0
30440,서울_노원,2
30441,서울_도봉,1
30442,서울_동대문,15
30443,서울_동작,8
30444,서울_마포,2
30445,서울_서대문,6
30446,서울_서초,13
30447,서울_성동,9
30448,서울_성북,8
30449,서울_송파,7
30450,서울_양천,1
30451,서울_영등포,14
30452,서울_용산,11
30453,서울_은평,15
30454,서울_종로,0
30455,서울_중구,6
30456,서울_중랑,3
30457,성남,4
30458,수원,4
30459,순천,0
30460,시흥,0
30461,아산,0
30462,안동,0
30463,안산,1
30464,안양,18
30465,양산,0
30466,여수,0
30467,용인,0
30468,울산_남구,6
30469,울산_동구,0
30470,울산_북구,0
30471,울산_울주군,0
30472,울산_중구,7
30473,원주,0
30474,의정부,0
30475,이천,0
30476,익산,0
30477,인천_강화군,0
30478,인천_계양,2
30479,인천_남동,5
30480,인천_동구,1
30481,인천_미추홀,2
30482,인천_부평,10
30483,인천_서구,0
30484,인천_연수,0
30485,인천_옹진군,0
30486,인천_중구,1
30487,전주,2
30488,정읍,0
30489,제주,0
30490,제천,0
30491,진주,0
30492,창원,9
30493,천안,3
30494,청주,2
30495,춘천,0
30496,충주,0
30497,파주,2
30498,평택,0
30499,포항,2
30500,강릉,0
30501,거제,0
30502,경산,0
30503,경주,1
30504,고양,1
30505,광명,0
30506,광주_광산,0
30507,광주_남구,0
30508,광주_동구,1
30509,광주_북구,0
30510,광주_서구,0
30511,구리,0
30512,구미,0
30513,군산,1
30514,군포,0
30515,기타 도시,24
30516,김천,0
30517,김해,0
30518,남양주,0
30519,논산,0
30520,대구_남구,0
30521,대구_달서,0
30522,대구_달성군,0
30523,대구_동구,0
30524,대구_북구,0
30525,대구_서구,0
30526,대구_수성,0
30527,대구_중구,0
30528,대전_대덕,0
30529,대전_동구,0
30530,대전_서구,0
30531,대전_유성,0
30532,대전_중구,0
30533,도시이외,3
30534,목포,0
30535,범죄분류,독점규제 및 공정거래에 관한법률
30536,부산_강서,0
30537,부산_금정,1
30538,부산_기장군,1
30539,부산_남구,0
30540,부산_동구,0
30541,부산_동래,0
30542,부산_부산진,0
30543,부산_북구,0
30544,부산_사상,0
30545,부산_사하,0
30546,부산_서구,0
30547,부산_수영,0
30548,부산_연제,0
30549,부산_영도,0
30550,부산_중구,0
30551,부산_해운대,0
30552,부천,0
30553,서산,0
30554,서울_강남,2
30555,서울_강동,0
30556,서울_강북,0
30557,서울_강서,0
30558,서울_관악,0
30559,서울_광진,0
30560,서울_구로,2
30561,서울_금천,0
30562,서울_노원,0
30563,서울_도봉,0
30564,서울_동대문,0
30565,서울_동작,1
30566,서울_마포,1
30567,서울_서대문,1
30568,서울_서초,7
30569,서울_성동,0
30570,서울_성북,0
30571,서울_송파,1
30572,서울_양천,0
30573,서울_영등포,1
30574,서울_용산,1
30575,서울_은평,0
30576,서울_종로,16
30577,서울_중구,4
30578,서울_중랑,0
30579,성남,2
30580,수원,0
30581,순천,0
30582,시흥,0
30583,아산,0
30584,안동,0
30585,안산,0
30586,안양,0
30587,양산,0
30588,여수,1
30589,용인,1
30590,울산_남구,0
30591,울산_동구,0
30592,울산_북구,0
30593,울산_울주군,0
30594,울산_중구,0
30595,원주,1
30596,의정부,0
30597,이천,0
30598,익산,0
30599,인천_강화군,0
30600,인천_계양,0
30601,인천_남동,0
30602,인천_동구,0
30603,인천_미추홀,0
30604,인천_부평,0
30605,인천_서구,0
30606,인천_연수,0
30607,인천_옹진군,0
30608,인천_중구,0
30609,전주,0
30610,정읍,0
30611,제주,0
30612,제천,0
30613,진주,0
30614,창원,0
30615,천안,1
30616,청주,1
30617,춘천,0
30618,충주,0
30619,파주,0
30620,평택,0
30621,포항,0
30622,강릉,0
30623,거제,0
30624,경산,0
30625,경주,1
30626,고양,8
30627,광명,0
30628,광주_광산,3
30629,광주_남구,1
30630,광주_동구,0
30631,광주_북구,0
30632,광주_서구,0
30633,구리,1
30634,구미,0
30635,군산,0
30636,군포,0
30637,기타 도시,33
30638,김천,0
30639,김해,2
30640,남양주,6
30641,논산,2
30642,대구_남구,2
30643,대구_달서,2
30644,대구_달성군,3
30645,대구_동구,5
30646,대구_북구,1
30647,대구_서구,0
30648,대구_수성,1
30649,대구_중구,1
30650,대전_대덕,2
30651,대전_동구,0
30652,대전_서구,0
30653,대전_유성,1
30654,대전_중구,0
30655,도시이외,5
30656,목포,0
30657,범죄분류,디자인보호법
30658,부산_강서,1
30659,부산_금정,1
30660,부산_기장군,1
30661,부산_남구,1
30662,부산_동구,0
30663,부산_동래,0
30664,부산_부산진,1
30665,부산_북구,0
30666,부산_사상,2
30667,부산_사하,0
30668,부산_서구,1
30669,부산_수영,0
30670,부산_연제,0
30671,부산_영도,0
30672,부산_중구,0
30673,부산_해운대,3
30674,부천,9
30675,서산,0
30676,서울_강남,7
30677,서울_강동,3
30678,서울_강북,2
30679,서울_강서,0
30680,서울_관악,0
30681,서울_광진,4
30682,서울_구로,3
30683,서울_금천,2
30684,서울_노원,2
30685,서울_도봉,1
30686,서울_동대문,3
30687,서울_동작,1
30688,서울_마포,3
30689,서울_서대문,0
30690,서울_서초,2
30691,서울_성동,5
30692,서울_성북,3
30693,서울_송파,3
30694,서울_양천,0
30695,서울_영등포,3
30696,서울_용산,3
30697,서울_은평,2
30698,서울_종로,6
30699,서울_중구,7
30700,서울_중랑,0
30701,성남,4
30702,수원,6
30703,순천,0
30704,시흥,4
30705,아산,2
30706,안동,0
30707,안산,5
30708,안양,3
30709,양산,1
30710,여수,0
30711,용인,5
30712,울산_남구,2
30713,울산_동구,0
30714,울산_북구,1
30715,울산_울주군,1
30716,울산_중구,0
30717,원주,0
30718,의정부,2
30719,이천,1
30720,익산,1
30721,인천_강화군,0
30722,인천_계양,1
30723,인천_남동,2
30724,인천_동구,1
30725,인천_미추홀,2
30726,인천_부평,4
30727,인천_서구,8
30728,인천_연수,1
30729,인천_옹진군,0
30730,인천_중구,6
30731,전주,2
30732,정읍,0
30733,제주,0
30734,제천,0
30735,진주,1
30736,창원,2
30737,천안,1
30738,청주,2
30739,춘천,0
30740,충주,0
30741,파주,6
30742,평택,1
30743,포항,0
30744,강릉,0
30745,거제,7
30746,경산,0
30747,경주,1
30748,고양,10
30749,광명,1
30750,광주_광산,9
30751,광주_남구,0
30752,광주_동구,0
30753,광주_북구,2
30754,광주_서구,5
30755,구리,0
30756,구미,1
30757,군산,5
30758,군포,0
30759,기타 도시,177
30760,김천,0
30761,김해,21
30762,남양주,7
30763,논산,1
30764,대구_남구,2
30765,대구_달서,1
30766,대구_달성군,1
30767,대구_동구,1
30768,대구_북구,2
30769,대구_서구,0
30770,대구_수성,1
30771,대구_중구,3
30772,대전_대덕,2
30773,대전_동구,6
30774,대전_서구,3
30775,대전_유성,3
30776,대전_중구,1
30777,도시이외,77
30778,목포,0
30779,범죄분류,마약류관리에 관한 법률(대마)
30780,부산_강서,3
30781,부산_금정,0
30782,부산_기장군,5
30783,부산_남구,0
30784,부산_동구,2
30785,부산_동래,3
30786,부산_부산진,6
30787,부산_북구,3
30788,부산_사상,2
30789,부산_사하,1
30790,부산_서구,4
30791,부산_수영,4
30792,부산_연제,2
30793,부산_영도,1
30794,부산_중구,4
30795,부산_해운대,9
30796,부천,7
30797,서산,5
30798,서울_강남,91
30799,서울_강동,4
30800,서울_강북,1
30801,서울_강서,8
30802,서울_관악,3
30803,서울_광진,10
30804,서울_구로,4
30805,서울_금천,3
30806,서울_노원,2
30807,서울_도봉,3
30808,서울_동대문,6
30809,서울_동작,2
30810,서울_마포,27
30811,서울_서대문,1
30812,서울_서초,11
30813,서울_성동,9
30814,서울_성북,3
30815,서울_송파,13
30816,서울_양천,2
30817,서울_영등포,12
30818,서울_용산,27
30819,서울_은평,4
30820,서울_종로,6
30821,서울_중구,7
30822,서울_중랑,8
30823,성남,21
30824,수원,11
30825,순천,2
30826,시흥,6
30827,아산,7
30828,안동,7
30829,안산,10
30830,안양,14
30831,양산,2
30832,여수,0
30833,용인,4
30834,울산_남구,1
30835,울산_동구,0
30836,울산_북구,0
30837,울산_울주군,0
30838,울산_중구,1
30839,원주,2
30840,의정부,13
30841,이천,2
30842,익산,1
30843,인천_강화군,3
30844,인천_계양,0
30845,인천_남동,14
30846,인천_동구,6
30847,인천_미추홀,23
30848,인천_부평,9
30849,인천_서구,10
30850,인천_연수,12
30851,인천_옹진군,2
30852,인천_중구,40
30853,전주,2
30854,정읍,1
30855,제주,1
30856,제천,2
30857,진주,0
30858,창원,5
30859,천안,4
30860,청주,5
30861,춘천,10
30862,충주,0
30863,파주,3
30864,평택,10
30865,포항,0
30866,강릉,2
30867,거제,1
30868,경산,13
30869,경주,6
30870,고양,11
30871,광명,5
30872,광주_광산,3
30873,광주_남구,0
30874,광주_동구,0
30875,광주_북구,0
30876,광주_서구,2
30877,구리,1
30878,구미,0
30879,군산,2
30880,군포,1
30881,기타 도시,234
30882,김천,12
30883,김해,17
30884,남양주,14
30885,논산,2
30886,대구_남구,1
30887,대구_달서,0
30888,대구_달성군,2
30889,대구_동구,0
30890,대구_북구,1
30891,대구_서구,1
30892,대구_수성,2
30893,대구_중구,1
30894,대전_대덕,3
30895,대전_동구,1
30896,대전_서구,0
30897,대전_유성,1
30898,대전_중구,2
30899,도시이외,452
30900,목포,1
30901,범죄분류,마약류관리에 관한 법률(마약)
30902,부산_강서,2
30903,부산_금정,2
30904,부산_기장군,3
30905,부산_남구,1
30906,부산_동구,0
30907,부산_동래,0
30908,부산_부산진,2
